======================================== [2021-2022] file check ========================================
S39G01N178.json: 20220404 (서울 삼성 vs 서울 SK) [Q1(146), Q2(138), Q3(156), Q4(198)] ✅
S39G01N179.json: 20220129 (안양 KGC vs 수원 KT) [Q1(169), Q2(169), Q3(148), Q4(170)] ✅
S39G01N180.json: 20220130 (대구 한국가스공사 vs 전주 KCC) [Q1(119), Q2(100), Q3(139), Q4(144)] ✅
S39G01N181.json: 20220130 (울산 현대모비스 vs 창원 LG) [Q1(146), Q2(143), Q3(153), Q4(164)] ✅
S39G01N182.json: 20220130 (서울 SK vs 원주 DB) [Q1(148), Q2(156), Q3(180), Q4(163)] ✅
S39G01N183.json: 20220402 (수원 KT vs 고양 오리온) [Q1(160), Q2(134), Q3(142), Q4(156)] ✅
S39G01N184.json: 20220322 (안양 KGC vs 서울 삼성) [Q1(193), Q2(151), Q3(138), Q4(139)] ✅
S39G01N185.json: 20220201 (창원 LG vs 전주 KCC) [Q1(173), Q2(117), Q3(128), Q4(139)] ✅
S39G01N186.json: 20220201 (울산 현대모비스 vs 대구 한국가스공사) [Q1(162), Q2(125), Q3(150), Q4(142)] ✅
S39G01N187.json: 20220315 (수원 KT vs 서울 삼성) [Q1(168), Q2(132), Q3(144), Q4(176)] ✅
S39G01N188.json: 20220202 (원주 DB vs 안양 KGC) [Q1(144), Q2(132), Q3(134), Q4(143)] ✅
S39G01N189.json: 20220331 (고양 오리온 vs 서울 SK) [Q1(139), Q2(157), Q3(152), Q4(153)] ✅
S39G01N190.json: 20220203 (대구 한국가스공사 vs 창원 LG) [Q1(139), Q2(122), Q3(151), Q4(153)] ✅
S39G01N191.json: 20220204 (전주 KCC vs 서울 SK) [Q1(160), Q2(144), Q3(142), Q4(152)] ✅
S39G01N192.json: 20220205 (고양 오리온 vs 울산 현대모비스) [Q1(156), Q2(129), Q3(168), Q4(153)] ✅
S39G01N193.json: 20220205 (대구 한국가스공사 vs 원주 DB) [Q1(153), Q2(136), Q3(167), Q4(157)] ✅
S39G01N194.json: 20220205 (창원 LG vs 안양 KGC) [Q1(150), Q2(138), Q3(168), Q4(164)] ✅
S39G01N195.json: 20220206 (서울 SK vs 수원 KT) [Q1(145), Q2(145), Q3(170), Q4(147)] ✅
S39G01N196.json: 20220206 (원주 DB vs 울산 현대모비스) [Q1(157), Q2(151), Q3(148), Q4(145)] ✅
S39G01N197.json: 20220206 (전주 KCC vs 서울 삼성) [Q1(179), Q2(148), Q3(151), Q4(141)] ✅
S39G01N198.json: 20220329 (안양 KGC vs 대구 한국가스공사) [Q1(136), Q2(123), Q3(165), Q4(159)] ✅
S39G01N199.json: 20220208 (수원 KT vs 원주 DB) [Q1(139), Q2(155), Q3(152), Q4(155)] ✅
S39G01N200.json: 20220208 (창원 LG vs 고양 오리온) [Q1(151), Q2(143), Q3(156), Q4(165)] ✅
S39G01N201.json: 20220209 (서울 삼성 vs 울산 현대모비스) [Q1(169), Q2(130), Q3(168), Q4(144)] ✅
S39G01N202.json: 20220210 (고양 오리온 vs 전주 KCC) [Q1(68), Q2(119), Q3(154), Q4(138), 연장(152)] ✅
S39G01N203.json: 20220211 (수원 KT vs 울산 현대모비스) [Q1(149), Q2(148), Q3(126), Q4(178)] ✅
S39G01N204.json: 20220212 (대구 한국가스공사 vs 서울 SK) [Q1(128), Q2(105), Q3(158), Q4(178)] ✅
S39G01N205.json: 20220212 (전주 KCC vs 안양 KGC) [Q1(121), Q2(134), Q3(142), Q4(150)] ✅
S39G01N206.json: 20220212 (원주 DB vs 고양 오리온) [Q1(131), Q2(109), Q3(138), Q4(144)] ✅
S39G01N207.json: 20220212 (서울 삼성 vs 창원 LG) [Q1(182), Q2(140), Q3(152), Q4(174)] ✅
S39G01N208.json: 20220213 (전주 KCC vs 수원 KT) [Q1(142), Q2(133), Q3(142), Q4(137)] ✅
S39G01N209.json: 20220213 (안양 KGC vs 울산 현대모비스) [Q1(153), Q2(133), Q3(157), Q4(147)] ✅
S39G01N210.json: 20220213 (대구 한국가스공사 vs 고양 오리온) [Q1(150), Q2(104), Q3(153), Q4(160)] ✅
S39G01N211.json: 20220213 (서울 삼성 vs 서울 SK) [Q1(163), Q2(160), Q3(166), Q4(159)] ✅
S39G01N212.json: 20220214 (창원 LG vs 원주 DB) [Q1(185), Q2(124), Q3(169), Q4(140)] ✅
S39G01N213.json: 20220331 (안양 KGC vs 수원 KT) [Q1(160), Q2(139), Q3(167), Q4(163)] ✅
S39G01N214.json: 20220215 (울산 현대모비스 vs 서울 SK) [Q1(144), Q2(142), Q3(157), Q4(156)] ✅
